Salesman_id,Product,Quantity,Sale_Amount,SalesmanName,SalesmanCommission,Area
7,mango,25,8400, Millie,82068.0,Khartoum
7,tops,38,13186, Millie,128827.22,Khartoum
7,bed,9,3231, Millie,31566.87,Khartoum
7,pen,29,2117, Millie,20683.09,Khartoum
7,mango,30,4410, Millie,43085.7,Khartoum
7,mobile,19,4085, Millie,39910.45,Khartoum
7,pencil,13,6006, Millie,58678.619999999995,Khartoum
7,frames,40,2720, Millie,26574.399999999998,Khartoum
7,bottle,36,9720, Millie,94964.4,Khartoum
7,slipper,11,1991, Millie,19452.07,Khartoum
7,grapes,9,1944, Millie,18992.879999999997,Khartoum
7,watch,6,2184, Millie,21337.68,Khartoum
7,tops,28,13580, Millie,132676.6,Khartoum
7,rice,39,4095, Millie,40008.149999999994,Khartoum
7,pen,9,3951, Millie,38601.27,Khartoum
7,laptop,11,4840, Millie,47286.8,Khartoum
7,toothpaste,42,16842, Millie,164546.34,Khartoum
7,mobile,5,975, Millie,9525.749999999998,Khartoum
7,grapes,6,2034, Millie,19872.18,Khartoum
7,mobile,32,6816, Millie,66592.31999999999,Khartoum
7,shirt,28,10360, Millie,101217.2,Khartoum
7,bed,20,1960, Millie,19149.199999999997,Khartoum
8,rice,19,3401, Sybille,20406.0,Ambon
8,mango,26,8528, Sybille,51168.0,Ambon
8,grapes,5,1400, Sybille,8400.0,Ambon
8,wire,32,13792, Sybille,82752.0,Ambon
8,wire,20,9900, Sybille,59400.0,Ambon
8,pulse,18,7164, Sybille,42984.0,Ambon
8,pipe,41,9799, Sybille,58794.0,Ambon
8,bottle,49,23569, Sybille,141414.0,Ambon
8,iron,25,9900, Sybille,59400.0,Ambon
8,pulse,6,534, Sybille,3204.0,Ambon
8,earphone,40,16280, Sybille,97680.0,Ambon
8,laptop,12,2796, Sybille,16776.0,Ambon
8,pencil,20,1220, Sybille,7320.0,Ambon
8,apple,41,7339, Sybille,44034.0,Ambon
8,bulb,30,12450, Sybille,74700.0,Ambon
8,books,18,2628, Sybille,15768.0,Ambon
8,tshirt,3,1389, Sybille,8334.0,Ambon
8,shoes,13,2288, Sybille,13728.0,Ambon
8,,21,9597, Sybille,57582.0,Ambon
8,pen,47,10951, Sybille,65706.0,Ambon
8,pant,19,1330, Sybille,7980.0,Ambon
8,slipper,14,4606, Sybille,27636.0,Ambon
8,watch,15,5955, Sybille,35730.0,Ambon
8,frames,11,1353, Sybille,8118.0,Ambon
8,table,47,5405, Sybille,32430.0,Ambon
8,shirt,2,434, Sybille,2604.0,Ambon
8,apple,24,4872, Sybille,29232.0,Ambon
8,toothpaste,45,13320, Sybille,79920.0,Ambon
8,pen,50,13800, Sybille,82800.0,Ambon
8,mango,1,96, Sybille,576.0,Ambon
8,mobile,13,1898, Sybille,11388.0,Ambon
8,earphone,1,461, Sybille,2766.0,Ambon
8,bulb,25,4850, Sybille,29100.0,Ambon
8,laptop,7,3269, Sybille,19614.0,Ambon
8,mango,37,10101, Sybille,60606.0,Ambon
8,pencil,16,6672, Sybille,40032.0,Ambon
8,laptop,50,3550, Sybille,21300.0,Ambon
8,copy,49,16807, Sybille,100842.0,Ambon
8,iron,46,21482, Sybille,128892.0,Ambon
8,frames,9,2601, Sybille,15606.0,Ambon
8,pipe,22,1298, Sybille,7788.0,Ambon
8,watch,12,2784, Sybille,16704.0,Ambon
8,wire,34,10370, Sybille,62220.0,Ambon
8,copy,35,13405, Sybille,80430.0,Ambon
8,frames,50,15450, Sybille,92700.0,Ambon
8,laptop,30,13290, Sybille,79740.0,Ambon
8,mango,10,3980, Sybille,23880.0,Ambon
8,pen,27,4239, Sybille,25434.0,Ambon
8,apple,41,14801, Sybille,88806.0,Ambon
8,tshirt,13,6409, Sybille,38454.0,Ambon
8,apple,35,15400, Sybille,92400.0,Ambon
8,frames,27,1755, Sybille,10530.0,Ambon
8,pencil,21,4305, Sybille,25830.0,Ambon
8,bulb,12,2472, Sybille,14832.0,Ambon
8,books,36,5868, Sybille,35208.0,Ambon
8,tshirt,47,6345, Sybille,38070.0,Ambon
8,tshirt,6,366, Sybille,2196.0,Ambon
8,ball,26,8502, Sybille,51012.0,Ambon
8,bottle,26,9906, Sybille,59436.0,Ambon
8,earphone,9,3438, Sybille,20628.0,Ambon
8,watch,40,16360, Sybille,98160.0,Ambon
8,wire,4,1824, Sybille,10944.0,Ambon
8,pipe,45,5130, Sybille,30780.0,Ambon
8,mobile,3,237, Sybille,1422.0,Ambon
8,tops,18,8946, Sybille,53676.0,Ambon
8,laptop,11,1672, Sybille,10032.0,Ambon
8,pulse,41,7093, Sybille,42558.0,Ambon
8,pulse,26,10400, Sybille,62400.0,Ambon
8,chair,49,17640, Sybille,105840.0,Ambon
8,table,27,10503, Sybille,63018.0,Ambon
8,,31,11284, Sybille,67704.0,Ambon
8,laptop,1,120, Sybille,720.0,Ambon
8,shirt,41,10660, Sybille,63960.0,Ambon
8,apple,3,1293, Sybille,7758.0,Ambon
8,shoes,33,5808, Sybille,34848.0,Ambon
8,laptop,45,6300, Sybille,37800.0,Ambon
8,shoes,50,19100, Sybille,114600.0,Ambon
8,table,47,16027, Sybille,96162.0,Ambon
8,iron,40,7480, Sybille,44880.0,Ambon
8,pant,23,11040, Sybille,66240.0,Ambon
8,grapes,39,5811, Sybille,34866.0,Ambon
8,earphone,38,2508, Sybille,15048.0,Ambon
8,copy,34,10336, Sybille,62016.0,Ambon
8,watch,15,1155, Sybille,6930.0,Ambon
8,earphone,32,10112, Sybille,60672.0,Ambon
8,wire,46,3358, Sybille,20148.0,Ambon
8,pen,23,4692, Sybille,28152.0,Ambon
8,tops,13,4160, Sybille,24960.0,Ambon
8,laptop,3,357, Sybille,2142.0,Ambon
8,table,21,3171, Sybille,19026.0,Ambon
8,watch,50,13650, Sybille,81900.0,Ambon
8,pipe,32,1760, Sybille,10560.0,Ambon
8,books,11,2497, Sybille,14982.0,Ambon
8,plants,41,7216, Sybille,43296.0,Ambon
8,toothpaste,35,14280, Sybille,85680.0,Ambon
8,pipe,10,4980, Sybille,29880.0,Ambon
8,ball,41,20213, Sybille,121278.0,Ambon
8,tshirt,40,19880, Sybille,119280.0,Ambon
8,shoes,26,4732, Sybille,28392.0,Ambon
8,tops,44,2640, Sybille,15840.0,Ambon
8,tshirt,8,1920, Sybille,11520.0,Ambon
8,laptop,22,7348, Sybille,44088.0,Ambon
8,apple,41,6929, Sybille,41574.0,Ambon
8,mobile,2,976, Sybille,5856.0,Ambon
8,pipe,42,11676, Sybille,70056.0,Ambon
8,tops,4,1196, Sybille,7176.0,Ambon
8,toothpaste,48,19392, Sybille,116352.0,Ambon
8,balloons,35,8085, Sybille,48510.0,Ambon
8,pen,17,1309, Sybille,7854.0,Ambon
8,bed,18,7560, Sybille,45360.0,Ambon
8,tops,12,2376, Sybille,14256.0,Ambon
8,plants,43,8557, Sybille,51342.0,Ambon
8,wire,33,7524, Sybille,45144.0,Ambon
8,slipper,32,14112, Sybille,84672.0,Ambon
8,chair,12,3408, Sybille,20448.0,Ambon
8,pencil,41,16441, Sybille,98646.0,Ambon
8,bed,47,2773, Sybille,16638.0,Ambon
8,grapes,35,5180, Sybille,31080.0,Ambon
8,chair,28,4424, Sybille,26544.0,Ambon
8,earphone,2,504, Sybille,3024.0,Ambon
8,plants,3,1470, Sybille,8820.0,Ambon
8,slipper,31,14074, Sybille,84444.0,Ambon
8,laptop,48,10704, Sybille,64224.0,Ambon
8,mobile,12,2988, Sybille,17928.0,Ambon
8,tops,21,9156, Sybille,54936.0,Ambon
8,earphone,49,2891, Sybille,17346.0,Ambon
8,grapes,44,14960, Sybille,89760.0,Ambon
8,grapes,12,720, Sybille,4320.0,Ambon
8,copy,7,952, Sybille,5712.0,Ambon
8,shirt,34,4250, Sybille,25500.0,Ambon
8,,29,6757, Sybille,40542.0,Ambon
8,balloons,50,13600, Sybille,81600.0,Ambon
8,pipe,24,10848, Sybille,65088.0,Ambon
8,shoes,41,8569, Sybille,51414.0,Ambon
8,iron,9,1017, Sybille,6102.0,Ambon
8,grapes,36,12816, Sybille,76896.0,Ambon
8,earphone,19,6593, Sybille,39558.0,Ambon
8,copy,28,2968, Sybille,17808.0,Ambon
8,ball,36,8064, Sybille,48384.0,Ambon
8,shoes,33,16467, Sybille,98802.0,Ambon
8,earphone,15,2670, Sybille,16020.0,Ambon
8,mobile,43,20640, Sybille,123840.0,Ambon
8,toothpaste,39,5031, Sybille,30186.0,Ambon
9,mango,10,3880, Caryl,12066.8,Hong Kong
9,mobile,17,5695, Caryl,17711.45,Hong Kong
9,bulb,45,20835, Caryl,64796.84999999999,Hong Kong
9,mobile,26,7748, Caryl,24096.28,Hong Kong
9,bottle,19,8037, Caryl,24995.07,Hong Kong
9,pipe,5,2330, Caryl,7246.299999999999,Hong Kong
9,shirt,16,5440, Caryl,16918.399999999998,Hong Kong
9,ball,7,2611, Caryl,8120.21,Hong Kong
9,bulb,5,1185, Caryl,3685.35,Hong Kong
9,wire,18,1260, Caryl,3918.6,Hong Kong
9,tops,46,14628, Caryl,45493.08,Hong Kong
9,pencil,27,9207, Caryl,28633.77,Hong Kong
9,pencil,10,2750, Caryl,8552.5,Hong Kong
9,bottle,10,580, Caryl,1803.8,Hong Kong
9,pipe,16,7776, Caryl,24183.36,Hong Kong
9,pant,44,6820, Caryl,21210.2,Hong Kong
9,mobile,11,4444, Caryl,13820.84,Hong Kong
9,pencil,42,4830, Caryl,15021.300000000001,Hong Kong
9,bed,48,23520, Caryl,73147.2,Hong Kong
9,pipe,50,2900, Caryl,9019.0,Hong Kong
9,pencil,40,3040, Caryl,9454.4,Hong Kong
9,watch,31,5611, Caryl,17450.21,Hong Kong
9,tops,28,8344, Caryl,25949.84,Hong Kong
9,bulb,31,12431, Caryl,38660.409999999996,Hong Kong
9,bed,36,12420, Caryl,38626.2,Hong Kong
9,bed,14,3346, Caryl,10406.06,Hong Kong
9,slipper,37,14985, Caryl,46603.35,Hong Kong
9,bulb,46,22816, Caryl,70957.76,Hong Kong
9,table,25,4275, Caryl,13295.25,Hong Kong
9,plants,3,816, Caryl,2537.76,Hong Kong
9,pipe,43,11782, Caryl,36642.02,Hong Kong
9,pipe,48,16128, Caryl,50158.08,Hong Kong
9,tops,16,7328, Caryl,22790.079999999998,Hong Kong
9,earphone,6,2730, Caryl,8490.3,Hong Kong
9,ball,16,2208, Caryl,6866.88,Hong Kong
9,pant,7,2366, Caryl,7358.26,Hong Kong
9,pipe,8,2040, Caryl,6344.4,Hong Kong
9,pulse,25,11950, Caryl,37164.5,Hong Kong
9,slipper,46,9890, Caryl,30757.9,Hong Kong
9,laptop,32,5024, Caryl,15624.64,Hong Kong
9,pen,35,8610, Caryl,26777.1,Hong Kong
9,bottle,10,2500, Caryl,7774.999999999999,Hong Kong
9,pipe,37,15614, Caryl,48559.53999999999,Hong Kong
9,mobile,22,7502, Caryl,23331.22,Hong Kong
9,frames,47,8084, Caryl,25141.239999999998,Hong Kong
9,table,43,19780, Caryl,61515.799999999996,Hong Kong
9,balloons,41,17958, Caryl,55849.38,Hong Kong
9,bulb,31,13671, Caryl,42516.81,Hong Kong
9,table,26,6864, Caryl,21347.04,Hong Kong
9,iron,14,812, Caryl,2525.32,Hong Kong
9,rice,46,17020, Caryl,52932.200000000004,Hong Kong
9,tops,23,4416, Caryl,13733.76,Hong Kong
9,bulb,9,2286, Caryl,7109.46,Hong Kong
9,pen,4,1864, Caryl,5797.04,Hong Kong
9,earphone,23,7866, Caryl,24463.260000000002,Hong Kong
9,apple,10,2940, Caryl,9143.4,Hong Kong
9,slipper,38,4826, Caryl,15008.859999999999,Hong Kong
9,earphone,4,524, Caryl,1629.6399999999999,Hong Kong
9,mango,22,1100, Caryl,3421.0,Hong Kong
9,pant,5,1535, Caryl,4773.849999999999,Hong Kong
9,grapes,46,16790, Caryl,52216.9,Hong Kong
9,wire,36,14076, Caryl,43776.36,Hong Kong
9,tops,37,3034, Caryl,9435.74,Hong Kong
9,bulb,42,5502, Caryl,17111.22,Hong Kong
9,toothpaste,43,12083, Caryl,37578.13,Hong Kong
9,books,47,21479, Caryl,66799.68999999999,Hong Kong
9,bulb,39,16380, Caryl,50941.799999999996,Hong Kong
9,frames,10,1430, Caryl,4447.299999999999,Hong Kong
9,earphone,30,6180, Caryl,19219.8,Hong Kong
9,pant,41,3321, Caryl,10328.31,Hong Kong
9,plants,39,16848, Caryl,52397.28,Hong Kong
9,ball,25,10375, Caryl,32266.25,Hong Kong
9,mobile,15,7080, Caryl,22018.8,Hong Kong
9,bed,38,14364, Caryl,44672.03999999999,Hong Kong
9,table,18,3150, Caryl,9796.5,Hong Kong
9,grapes,43,11653, Caryl,36240.829999999994,Hong Kong
9,ball,37,3848, Caryl,11967.279999999999,Hong Kong
9,pant,35,6055, Caryl,18831.05,Hong Kong
9,pen,49,14161, Caryl,44040.71,Hong Kong
9,wire,23,7659, Caryl,23819.49,Hong Kong
9,pipe,8,1872, Caryl,5821.92,Hong Kong
9,plants,10,2120, Caryl,6593.2,Hong Kong
9,pant,7,1771, Caryl,5507.8099999999995,Hong Kong
9,tops,23,8372, Caryl,26036.920000000002,Hong Kong
9,frames,27,11745, Caryl,36526.95,Hong Kong
9,slipper,2,492, Caryl,1530.12,Hong Kong
9,pulse,25,5475, Caryl,17027.25,Hong Kong
9,earphone,15,6915, Caryl,21505.649999999998,Hong Kong
9,shoes,44,9460, Caryl,29420.600000000002,Hong Kong
9,ball,7,3402, Caryl,10580.22,Hong Kong
9,tshirt,10,3570, Caryl,11102.699999999999,Hong Kong
9,shoes,25,5550, Caryl,17260.5,Hong Kong
9,pencil,45,4095, Caryl,12735.449999999999,Hong Kong
9,pant,17,3893, Caryl,12107.23,Hong Kong
9,balloons,16,1296, Caryl,4030.56,Hong Kong
9,tops,46,14812, Caryl,46065.32,Hong Kong
9,laptop,46,6532, Caryl,20314.52,Hong Kong
9,bed,9,2808, Caryl,8732.88,Hong Kong
9,chair,19,5035, Caryl,15658.849999999999,Hong Kong
9,iron,11,2849, Caryl,8860.39,Hong Kong
9,pen,36,2808, Caryl,8732.88,Hong Kong
9,apple,18,7830, Caryl,24351.3,Hong Kong
9,toothpaste,50,2600, Caryl,8086.0,Hong Kong
9,,1,173, Caryl,538.03,Hong Kong
9,wire,28,11284, Caryl,35093.24,Hong Kong
9,pant,27,1836, Caryl,5709.96,Hong Kong
9,toothpaste,41,13735, Caryl,42715.85,Hong Kong
9,apple,12,804, Caryl,2500.44,Hong Kong
9,pulse,15,6765, Caryl,21039.149999999998,Hong Kong
9,shoes,3,834, Caryl,2593.7400000000002,Hong Kong
9,shoes,25,6100, Caryl,18971.0,Hong Kong
9,frames,4,1628, Caryl,5063.08,Hong Kong
9,slipper,32,6816, Caryl,21197.76,Hong Kong
9,apple,17,4913, Caryl,15279.429999999998,Hong Kong
9,slipper,1,258, Caryl,802.38,Hong Kong
9,bed,31,9486, Caryl,29501.46,Hong Kong
9,copy,49,8085, Caryl,25144.35,Hong Kong
9,earphone,7,2849, Caryl,8860.39,Hong Kong
9,mobile,49,13818, Caryl,42973.979999999996,Hong Kong
9,chair,24,1752, Caryl,5448.72,Hong Kong
9,bulb,26,1976, Caryl,6145.36,Hong Kong
9,pipe,40,10160, Caryl,31597.6,Hong Kong
9,slipper,25,6450, Caryl,20059.5,Hong Kong
9,chair,41,10127, Caryl,31494.969999999998,Hong Kong
9,bulb,38,12806, Caryl,39826.659999999996,Hong Kong
9,wire,29,3480, Caryl,10822.8,Hong Kong
9,wire,42,4830, Caryl,15021.300000000001,Hong Kong
9,ball,33,10857, Caryl,33765.27,Hong Kong
9,frames,4,1816, Caryl,5647.76,Hong Kong
9,apple,24,6144, Caryl,19107.84,Hong Kong
9,frames,44,17468, Caryl,54325.48,Hong Kong
9,toothpaste,6,1488, Caryl,4627.68,Hong Kong
9,tshirt,48,16368, Caryl,50904.48,Hong Kong
9,tops,25,9150, Caryl,28456.5,Hong Kong
9,copy,24,2688, Caryl,8359.68,Hong Kong
9,,8,1792, Caryl,5573.12,Hong Kong
10,iron,22,6270, Rori,13982.1,Sabha
10,earphone,26,7774, Rori,17336.02,Sabha
10,bottle,38,13680, Rori,30506.399999999998,Sabha
10,books,32,3264, Rori,7278.72,Sabha
10,tshirt,48,14112, Rori,31469.76,Sabha
10,tshirt,31,9734, Rori,21706.82,Sabha
10,iron,13,1066, Rori,2377.18,Sabha
10,watch,32,7360, Rori,16412.8,Sabha
10,slipper,7,1771, Rori,3949.33,Sabha
10,mango,18,3960, Rori,8830.8,Sabha
10,laptop,1,52, Rori,115.96,Sabha
10,mango,5,815, Rori,1817.45,Sabha
10,mobile,32,13760, Rori,30684.8,Sabha
10,tshirt,11,1529, Rori,3409.67,Sabha
10,tops,24,9720, Rori,21675.6,Sabha
10,wire,4,268, Rori,597.64,Sabha
10,shirt,37,3145, Rori,7013.35,Sabha
10,,48,21648, Rori,48275.03999999999,Sabha
10,slipper,10,3940, Rori,8786.2,Sabha
10,earphone,2,824, Rori,1837.52,Sabha
10,tops,20,4420, Rori,9856.6,Sabha
10,pant,11,1650, Rori,3679.5,Sabha
10,mobile,40,17200, Rori,38356.0,Sabha
10,pant,49,18179, Rori,40539.17,Sabha
10,laptop,17,2533, Rori,5648.589999999999,Sabha
10,bottle,20,8400, Rori,18732.0,Sabha
10,rice,6,474, Rori,1057.02,Sabha
10,wire,30,13740, Rori,30640.200000000004,Sabha
10,bed,6,600, Rori,1338.0,Sabha
10,bed,31,3689, Rori,8226.47,Sabha
10,tops,25,8325, Rori,18564.75,Sabha
10,books,13,5265, Rori,11740.949999999999,Sabha
10,iron,2,778, Rori,1734.94,Sabha
10,tops,4,1548, Rori,3452.04,Sabha
10,laptop,27,12312, Rori,27455.760000000002,Sabha
10,wire,5,1845, Rori,4114.35,Sabha
10,pen,6,2826, Rori,6301.98,Sabha
10,iron,23,9154, Rori,20413.42,Sabha
10,pipe,8,1328, Rori,2961.44,Sabha
10,ball,28,2016, Rori,4495.68,Sabha
10,chair,23,6969, Rori,15540.869999999999,Sabha
10,grapes,45,7605, Rori,16959.149999999998,Sabha
10,frames,33,12441, Rori,27743.43,Sabha
10,pen,7,3332, Rori,7430.36,Sabha
10,pulse,28,6860, Rori,15297.8,Sabha
10,tops,7,1925, Rori,4292.75,Sabha
10,shoes,10,4740, Rori,10570.2,Sabha
10,rice,9,3717, Rori,8288.91,Sabha
10,tops,14,3766, Rori,8398.18,Sabha
10,pulse,32,6176, Rori,13772.48,Sabha
10,copy,31,7068, Rori,15761.64,Sabha
10,,16,7072, Rori,15770.56,Sabha
10,toothpaste,14,5278, Rori,11769.939999999999,Sabha
10,pant,22,5500, Rori,12265.0,Sabha
10,tops,21,3087, Rori,6884.009999999999,Sabha
10,frames,38,5358, Rori,11948.34,Sabha
10,tops,32,12416, Rori,27687.68,Sabha
10,slipper,40,12240, Rori,27295.2,Sabha
10,slipper,37,8177, Rori,18234.710000000003,Sabha
10,frames,44,7260, Rori,16189.800000000001,Sabha
10,pipe,33,4125, Rori,9198.75,Sabha
10,bulb,34,10744, Rori,23959.12,Sabha
10,rice,45,21735, Rori,48469.049999999996,Sabha
10,pulse,43,19479, Rori,43438.17,Sabha
10,pencil,5,465, Rori,1036.95,Sabha
10,table,37,4773, Rori,10643.79,Sabha
10,toothpaste,35,5530, Rori,12331.9,Sabha
10,bulb,41,11193, Rori,24960.39,Sabha
10,pen,32,11712, Rori,26117.76,Sabha
10,bottle,22,6160, Rori,13736.800000000001,Sabha
10,pipe,39,4875, Rori,10871.25,Sabha
10,pen,40,2440, Rori,5441.2,Sabha
10,wire,6,618, Rori,1378.1399999999999,Sabha
10,bottle,1,273, Rori,608.79,Sabha
10,plants,47,14147, Rori,31547.81,Sabha
10,pant,6,570, Rori,1271.1,Sabha
10,bottle,5,355, Rori,791.65,Sabha
10,apple,34,11934, Rori,26612.819999999996,Sabha
10,bottle,20,1360, Rori,3032.8,Sabha
10,bulb,8,488, Rori,1088.24,Sabha
10,,25,1650, Rori,3679.5,Sabha
10,pant,7,2352, Rori,5244.96,Sabha
10,mobile,31,4588, Rori,10231.24,Sabha
10,toothpaste,22,6754, Rori,15061.42,Sabha
10,copy,14,1890, Rori,4214.7,Sabha
10,bed,34,6290, Rori,14026.699999999999,Sabha
10,bed,24,4824, Rori,10757.519999999999,Sabha
10,rice,26,11336, Rori,25279.28,Sabha
10,laptop,24,5448, Rori,12149.039999999999,Sabha
10,pen,10,720, Rori,1605.6000000000001,Sabha
10,pen,40,10200, Rori,22746.0,Sabha
10,wire,10,3110, Rori,6935.3,Sabha
10,tshirt,4,512, Rori,1141.76,Sabha
10,table,39,8892, Rori,19829.16,Sabha
10,,42,5124, Rori,11426.52,Sabha
10,ball,42,4074, Rori,9085.02,Sabha
10,pant,4,564, Rori,1257.72,Sabha
10,iron,15,2100, Rori,4683.0,Sabha
10,pulse,12,1692, Rori,3773.16,Sabha
10,frames,19,5757, Rori,12838.109999999999,Sabha
10,,7,1036, Rori,2310.2799999999997,Sabha
10,mango,11,4015, Rori,8953.45,Sabha
10,pen,13,2769, Rori,6174.87,Sabha
10,iron,13,5551, Rori,12378.73,Sabha
10,pencil,37,8473, Rori,18894.79,Sabha
10,laptop,6,2388, Rori,5325.24,Sabha
10,tshirt,9,1872, Rori,4174.56,Sabha
10,watch,2,586, Rori,1306.78,Sabha
10,pulse,12,804, Rori,1792.9199999999998,Sabha
10,bed,18,8100, Rori,18063.0,Sabha
10,bed,1,167, Rori,372.41,Sabha
10,iron,32,14432, Rori,32183.36,Sabha
10,iron,23,3105, Rori,6924.15,Sabha
10,shirt,16,5872, Rori,13094.56,Sabha
10,toothpaste,5,1615, Rori,3601.4500000000003,Sabha
10,wire,49,23079, Rori,51466.17,Sabha
10,ball,36,2304, Rori,5137.92,Sabha
10,bottle,48,17280, Rori,38534.399999999994,Sabha
10,bulb,18,5238, Rori,11680.74,Sabha
10,pencil,32,4992, Rori,11132.16,Sabha
10,shirt,4,756, Rori,1685.8799999999999,Sabha
10,pencil,21,1953, Rori,4355.19,Sabha
10,copy,7,833, Rori,1857.59,Sabha
10,grapes,30,9600, Rori,21408.0,Sabha
10,toothpaste,7,1295, Rori,2887.85,Sabha
10,bed,8,3072, Rori,6850.5599999999995,Sabha
10,tshirt,8,1000, Rori,2230.0,Sabha
10,slipper,7,3178, Rori,7086.94,Sabha
10,mobile,29,5423, Rori,12093.29,Sabha
10,table,42,20412, Rori,45518.759999999995,Sabha
10,balloons,22,8976, Rori,20016.48,Sabha
10,pen,49,13573, Rori,30267.789999999997,Sabha
10,iron,30,3330, Rori,7425.900000000001,Sabha
10,copy,20,7700, Rori,17171.0,Sabha
10,laptop,17,8347, Rori,18613.809999999998,Sabha
10,frames,45,9585, Rori,21374.55,Sabha
10,bulb,39,10101, Rori,22525.23,Sabha
10,slipper,2,158, Rori,352.34,Sabha
10,rice,37,2775, Rori,6188.25,Sabha
10,pipe,25,2275, Rori,5073.25,Sabha
10,pen,1,423, Rori,943.29,Sabha
10,copy,26,7982, Rori,17799.86,Sabha
10,shoes,7,2177, Rori,4854.71,Sabha
10,pipe,39,11700, Rori,26091.0,Sabha
10,,27,11826, Rori,26371.98,Sabha
10,earphone,34,15674, Rori,34953.02,Sabha
10,pen,20,10000, Rori,22300.0,Sabha
10,slipper,22,6908, Rori,15404.84,Sabha
10,pulse,23,6785, Rori,15130.55,Sabha
10,mango,48,14352, Rori,32004.96,Sabha
10,plants,28,3556, Rori,7929.88,Sabha
10,pencil,30,4200, Rori,9366.0,Sabha
10,pen,48,2400, Rori,5352.0,Sabha
10,copy,44,2420, Rori,5396.6,Sabha
10,watch,22,9658, Rori,21537.34,Sabha
10,balloons,42,12264, Rori,27348.719999999998,Sabha
11,toothpaste,50,21400, Jean,197950.0,Bogor
11,grapes,48,18624, Jean,172272.0,Bogor
11,rice,16,7056, Jean,65268.0,Bogor
11,bed,39,3120, Jean,28860.0,Bogor
11,shirt,31,2976, Jean,27528.0,Bogor
11,earphone,9,3006, Jean,27805.5,Bogor
11,bottle,12,3888, Jean,35964.0,Bogor
11,tops,13,2002, Jean,18518.5,Bogor
11,tshirt,7,455, Jean,4208.75,Bogor
11,earphone,26,4862, Jean,44973.5,Bogor
11,mango,26,6604, Jean,61087.0,Bogor
11,plants,5,685, Jean,6336.25,Bogor
11,iron,28,7924, Jean,73297.0,Bogor
11,watch,44,6688, Jean,61864.0,Bogor
11,laptop,7,917, Jean,8482.25,Bogor
11,shirt,30,11340, Jean,104895.0,Bogor
11,mango,46,8694, Jean,80419.5,Bogor
11,pulse,43,18490, Jean,171032.5,Bogor
11,pen,50,20000, Jean,185000.0,Bogor
11,pen,47,13442, Jean,124338.5,Bogor
11,wire,39,5616, Jean,51948.0,Bogor
11,watch,43,11825, Jean,109381.25,Bogor
11,shoes,17,5457, Jean,50477.25,Bogor
11,pulse,1,119, Jean,1100.75,Bogor
11,mango,41,13612, Jean,125911.0,Bogor
11,earphone,49,12789, Jean,118298.25,Bogor
11,bottle,26,6838, Jean,63251.5,Bogor
11,plants,24,7128, Jean,65934.0,Bogor
11,shirt,12,2412, Jean,22311.0,Bogor
11,wire,49,7693, Jean,71160.25,Bogor
11,wire,15,5910, Jean,54667.5,Bogor
11,mobile,41,9717, Jean,89882.25,Bogor
11,pulse,17,2380, Jean,22015.0,Bogor
11,shirt,13,2938, Jean,27176.5,Bogor
11,balloons,13,1417, Jean,13107.25,Bogor
11,frames,18,3924, Jean,36297.0,Bogor
11,laptop,1,239, Jean,2210.75,Bogor
11,books,50,23600, Jean,218300.0,Bogor
11,watch,7,1645, Jean,15216.25,Bogor
11,balloons,16,2272, Jean,21016.0,Bogor
11,earphone,19,2869, Jean,26538.25,Bogor
11,tshirt,21,10038, Jean,92851.5,Bogor
11,slipper,40,14120, Jean,130610.0,Bogor
11,iron,45,17595, Jean,162753.75,Bogor
11,toothpaste,22,10318, Jean,95441.5,Bogor
11,balloons,44,10912, Jean,100936.0,Bogor
11,bulb,10,700, Jean,6475.0,Bogor
11,tshirt,49,14651, Jean,135521.75,Bogor
11,pipe,25,3800, Jean,35150.0,Bogor
11,bed,19,1805, Jean,16696.25,Bogor
11,rice,4,620, Jean,5735.0,Bogor
11,tops,14,4802, Jean,44418.5,Bogor
11,iron,47,22936, Jean,212158.0,Bogor
11,frames,40,14960, Jean,138380.0,Bogor
11,iron,44,2200, Jean,20350.0,Bogor
11,mango,28,10388, Jean,96089.0,Bogor
11,pulse,13,5681, Jean,52549.25,Bogor
11,laptop,11,1078, Jean,9971.5,Bogor
11,mobile,5,415, Jean,3838.75,Bogor
11,pulse,46,3128, Jean,28934.0,Bogor
11,pulse,12,1272, Jean,11766.0,Bogor
11,shoes,22,2948, Jean,27269.0,Bogor
11,bulb,19,6726, Jean,62215.5,Bogor
11,pulse,38,13338, Jean,123376.5,Bogor
11,bed,29,5742, Jean,53113.5,Bogor
11,laptop,16,2496, Jean,23088.0,Bogor
11,bulb,11,4741, Jean,43854.25,Bogor
11,tops,4,984, Jean,9102.0,Bogor
11,table,50,15100, Jean,139675.0,Bogor
11,balloons,12,1512, Jean,13986.0,Bogor
11,books,6,1446, Jean,13375.5,Bogor
11,tshirt,50,6500, Jean,60125.0,Bogor
11,slipper,4,1252, Jean,11581.0,Bogor
11,frames,35,6300, Jean,58275.0,Bogor
11,toothpaste,47,15604, Jean,144337.0,Bogor
11,bed,11,2970, Jean,27472.5,Bogor
11,balloons,21,8043, Jean,74397.75,Bogor
11,wire,43,5547, Jean,51309.75,Bogor
11,plants,43,11223, Jean,103812.75,Bogor
11,pen,2,724, Jean,6697.0,Bogor
11,bulb,5,1425, Jean,13181.25,Bogor
11,iron,38,15352, Jean,142006.0,Bogor
